concrete_vs_abstract,rich_vs_poor_details,specific_vs_general,recAgnPairId,memType
0.9,0.8,0.85,3TOK3KHVJU4E30N8QXM9675VKZGO7L,recalled
0.8,0.7,0.6,,imagined
0.8,0.9,0.8,,recalled
0.7,0.8,0.7,,imagined
0.7,0.8,0.7,3TPWUS5F8ANSKQR680LU3NAVZP1WCU,retold
0.7,0.6,0.5,3TPWUS5F8ANSKQR680LU3NAVZP1WCU,recalled
0.8,0.7,0.7,,imagined
0.7,0.8,0.7,,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.8,,imagined
0.7,0.6,0.7,3TPZPLC3M1YENHYM3LWYIQY5YP8P3Z,retold
0.8,0.7,0.6,3TPZPLC3M1YENHYM3LWYIQY5YP8P3Z,recalled
0.7,0.6,0.5,,imagined
0.7,0.6,0.5,3TPZPLC3M1YENHYM3LWYIQY5YP93PE,retold
0.8,0.7,0.6,3TPZPLC3M1YENHYM3LWYIQY5YP93PE,recalled
0.9,0.8,0.9,,imagined
0.7,0.6,0.5,,imagined
0.7,0.6,0.5,3TPZPLC3M1YENHYM3LWYIQY5ZCR3P7,retold
0.7,0.6,0.5,3TPZPLC3M1YENHYM3LWYIQY5ZCR3P7,recalled
0.4,0.3,0.4,,imagined
0.8,0.7,0.6,3TR2532VIQGHYPI6RAPCSXODRAJJ6S,retold
0.7,0.8,0.6,3TR2532VIQGHYPI6RAPCSXODRAJJ6S,recalled
0.5,0.4,0.5,,imagined
0.7,0.6,0.5,3TR2532VIQGHYPI6RAPCSXODYEBJ6Z,retold
0.8,0.7,0.6,3TR2532VIQGHYPI6RAPCSXODYEBJ6Z,recalled
0.7,0.6,0.5,,imagined
0.6,0.5,0.4,3TS1AR6UQR0KXNAFRU3JJDWHUBK7F5,retold
0.6,0.5,0.4,3TS1AR6UQR0KXNAFRU3JJDWHUBK7F5,recalled
0.8,0.6,0.7,,imagined
0.5,0.4,0.5,,recalled
0.9,0.8,0.85,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.8,,recalled
0.9,0.8,0.85,,imagined
0.7,0.6,0.5,,recalled
0.8,0.9,0.8,,imagined
0.8,0.7,0.8,3TVRFO09GL10CUQ2VIAF8PEP2ZFLXK,retold
0.8,0.7,0.6,3TVRFO09GL10CUQ2VIAF8PEP2ZFLXK,recalled
0.6,0.5,0.7,,imagined
0.6,0.5,0.5,3TVSS0C0E2M967THUMGKSXAZECWWT1,retold
0.6,0.5,0.7,3TVSS0C0E2M967THUMGKSXAZECWWT1,recalled
0.8,0.9,0.8,,imagined
0.8,0.7,0.8,3TVSS0C0E2M967THUMGKSXAZLLPTWG,retold
0.8,0.7,0.6,3TVSS0C0E2M967THUMGKSXAZLLPTWG,recalled
0.6,0.5,0.4,,imagined
0.8,0.7,0.6,3TVSS0C0E2M967THUMGKSXAZM8GTWI,retold
0.7,0.6,0.5,3TVSS0C0E2M967THUMGKSXAZM8GTWI,recalled
0.7,0.8,0.6,,imagined
0.6,0.5,0.4,,recalled
0.6,0.7,0.5,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,3TXD01ZLD53CXIPMKL0B21DADW94UH,retold
0.8,0.7,0.6,3TXD01ZLD53CXIPMKL0B21DADW94UH,recalled
0.6,0.5,0.5,,imagined
0.6,0.7,0.5,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,3TXD01ZLD53CXIPMKL0B21DAK6X4UW,retold
0.8,0.7,0.6,3TXD01ZLD53CXIPMKL0B21DAK6X4UW,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,3TXD01ZLD53CXIPMKL0B21DAK8A4UD,retold
0.8,0.9,0.8,3TXD01ZLD53CXIPMKL0B21DAK8A4UD,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,,recalled
0.7,0.8,0.6,,imagined
0.7,0.6,0.5,,recalled
0.8,0.9,0.7,,imagined
0.8,0.7,0.6,3TXD01ZLD53CXIPMKL0B21DAMZNU40,retold
0.8,0.9,0.9,3TXD01ZLD53CXIPMKL0B21DAMZNU40,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.85,3TXMY6UCAFAN0TVKWRMOBYS93IHQCX,retold
0.9,0.8,0.9,3TXMY6UCAFAN0TVKWRMOBYS93IHQCX,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.7,3TXMY6UCAFAN0TVKWRMOBYS99Y7QCP,retold
0.8,0.7,0.9,3TXMY6UCAFAN0TVKWRMOBYS99Y7QCP,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,3TXMY6UCAFAN0TVKWRMOBYS9ALWCQB,retold
0.8,0.9,0.8,3TXMY6UCAFAN0TVKWRMOBYS9ALWCQB,recalled
0.7,0.6,0.7,,imagined
0.9,0.8,0.8,,recalled
0.7,0.6,0.5,,imagined
0.9,0.8,0.9,,recalled
0.8,0.7,0.6,,imagined
0.7,0.8,0.6,,recalled
0.7,0.6,0.7,,imagined
0.7,0.8,0.6,3TXWC2NHN0CXFB3UCB124862FL3S9B,retold
0.7,0.6,0.5,3TXWC2NHN0CXFB3UCB124862FL3S9B,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.8,,recalled
0.4,0.3,0.5,,imagined
0.7,0.8,0.7,,recalled
0.7,0.6,0.5,,imagined
0.7,0.8,0.6,3TXWC2NHN0CXFB3UCB124862NQK9SR,retold
0.8,0.7,0.7,3TXWC2NHN0CXFB3UCB124862NQK9SR,recalled
0.8,0.7,0.6,,imagined
0.8,0.9,0.8,,recalled
0.7,0.6,0.5,,imagined
0.8,0.9,0.8,,recalled
0.6,0.7,0.5,,imagined
0.6,0.5,0.5,3TY7ZAOG5G6HVY297697KBEZSFAK05,retold
0.6,0.5,0.5,3TY7ZAOG5G6HVY297697KBEZSFAK05,recalled
0.8,0.9,0.8,,imagined
0.6,0.5,0.5,,imagined
0.8,0.7,0.6,3TYCR1GOTD5PHPQHW0Y05AU02UNLZ9,retold
0.7,0.8,0.7,3TYCR1GOTD5PHPQHW0Y05AU02UNLZ9,recalled
0.8,0.6,0.7,,imagined
0.8,0.7,0.8,,recalled
0.8,0.7,0.6,,imagined
0.7,0.8,0.6,3TYCR1GOTD5PHPQHW0Y05AU09XRLZQ,retold
0.7,0.8,0.6,3TYCR1GOTD5PHPQHW0Y05AU09XRLZQ,recalled
0.8,0.9,0.8,,imagined
0.8,0.7,0.6,3TYCR1GOTD5PHPQHW0Y05AU0A2YZLM,retold
0.9,0.8,0.9,3TYCR1GOTD5PHPQHW0Y05AU0A2YZLM,recalled
0.7,0.6,0.5,,imagined
0.7,0.8,0.6,3U088ZLJVLF8QYWQWKSA8M8UG36W0Z,retold
0.8,0.7,0.6,3U088ZLJVLF8QYWQWKSA8M8UG36W0Z,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.7,,recalled
0.8,0.7,0.6,,imagined
0.6,0.5,0.4,3U088ZLJVLF8QYWQWKSA8M8UQZN0WM,retold
0.6,0.5,0.5,3U088ZLJVLF8QYWQWKSA8M8UQZN0WM,recalled
0.9,0.8,0.9,3U088ZLJVLF8QYWQWKSA8M8UQZX0WW,retold
0.9,0.8,0.85,3U088ZLJVLF8QYWQWKSA8M8UQZX0WW,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.6,,imagined
0.8,0.9,0.8,,recalled
0.8,0.7,0.8,,imagined
0.8,0.9,0.8,,imagined
0.8,0.7,0.6,3U0SRXB7CER63Y7BYWK2WZWQ5B6NRZ,retold
0.8,0.9,0.8,3U0SRXB7CER63Y7BYWK2WZWQ5B6NRZ,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,,recalled
0.9,0.8,0.85,,imagined
0.8,0.7,0.6,,recalled
0.7,0.6,0.5,,imagined
0.8,0.9,0.85,3U0SRXB7CER63Y7BYWK2WZWQXEZRNU,retold
0.8,0.7,0.6,3U0SRXB7CER63Y7BYWK2WZWQXEZRNU,recalled
0.7,0.6,0.7,,imagined
0.7,0.6,0.5,3U4J9857OFXUK6YZMSHN0N5WD4WB7B,retold
0.7,0.6,0.5,3U4J9857OFXUK6YZMSHN0N5WD4WB7B,recalled
0.7,0.6,0.5,,imagined
0.9,0.9,0.8,,recalled
0.8,0.9,0.8,,imagined
0.8,0.7,0.6,,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,3U5NZHP4LSOTHP5LI6L0MKZFALSPHJ,retold
0.7,0.8,0.6,3U5NZHP4LSOTHP5LI6L0MKZFALSPHJ,recalled
0.6,0.5,0.5,,imagined
0.9,0.8,0.85,,recalled
0.7,0.6,0.5,,imagined
0.9,0.8,0.7,,recalled
0.7,0.6,0.5,,imagined
0.7,0.8,0.6,,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,3U84XHCDIDZTJHJWQ8ZJJTSPDNB4Z9,retold
0.8,0.9,0.85,3U84XHCDIDZTJHJWQ8ZJJTSPDNB4Z9,recalled
0.6,0.5,0.7,,imagined
0.8,0.7,0.6,3U84XHCDIDZTJHJWQ8ZJJTSPE0TZ4D,retold
0.8,0.7,0.8,3U84XHCDIDZTJHJWQ8ZJJTSPE0TZ4D,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,3U84XHCDIDZTJHJWQ8ZJJTSPG884ZF,retold
0.8,0.7,0.6,3U84XHCDIDZTJHJWQ8ZJJTSPG884ZF,recalled
0.6,0.5,0.4,,imagined
0.6,0.5,0.4,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,3U84XHCDIDZTJHJWQ8ZJJTSPOFIZ46,retold
0.8,0.7,0.6,3U84XHCDIDZTJHJWQ8ZJJTSPOFIZ46,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,,recalled
0.7,0.8,0.6,,imagined
0.7,0.8,0.6,,recalled
0.8,0.7,0.8,,imagined
0.9,0.8,0.85,3U8YCDAGXQ236104KBT4GXQ820IQ0O,retold
0.9,0.9,0.9,3U8YCDAGXQ236104KBT4GXQ820IQ0O,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.85,,recalled
0.5,0.6,0.4,,imagined
0.8,0.7,0.6,3U8YCDAGXQ236104KBT4GXQ82YE0QQ,retold
0.7,0.6,0.5,3U8YCDAGXQ236104KBT4GXQ82YE0QQ,recalled
0.7,0.8,0.6,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.6,,imagined
0.7,0.8,0.7,3UJ1CZ6IZIBEEO1I9LOLSS100SSS55,retold
0.8,0.7,0.7,3UJ1CZ6IZIBEEO1I9LOLSS100SSS55,recalled
0.6,0.5,0.4,,imagined
0.8,0.7,0.8,,recalled
0.8,0.7,0.6,,imagined
0.8,0.9,0.8,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,3UN61F00HXB2D915UWOG2IW4D3NR5J,retold
0.8,0.9,0.8,3UN61F00HXB2D915UWOG2IW4D3NR5J,recalled
0.8,0.7,0.8,,imagined
0.5,0.6,0.5,,recalled
0.4,0.3,0.5,,imagined
0.7,0.6,0.5,,recalled
0.7,0.6,0.7,,imagined
0.7,0.8,0.9,,recalled
0.8,0.7,0.6,,imagined
0.7,0.6,0.5,3UNH76FOCTR9IHYX0QXWRG0N4A5YMB,retold
0.7,0.6,0.5,3UNH76FOCTR9IHYX0QXWRG0N4A5YMB,recalled
0.7,0.6,0.5,3UNH76FOCTR9IHYX0QXWRG0NUE7YMB,retold
0.8,0.7,0.6,3UNH76FOCTR9IHYX0QXWRG0NUE7YMB,recalled
0.9,0.8,0.85,,imagined
0.8,0.7,0.7,3UOUJI6MTE03VKDW4W2GZCA84FHUXZ,retold
0.8,0.7,0.6,3UOUJI6MTE03VKDW4W2GZCA84FHUXZ,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,3UOUJI6MTE03VKDW4W2GZCA84RJUXP,retold
0.8,0.7,0.6,3UOUJI6MTE03VKDW4W2GZCA84RJUXP,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,3UOUJI6MTE03VKDW4W2GZCA86SHXUU,retold
0.9,0.8,0.9,3UOUJI6MTE03VKDW4W2GZCA86SHXUU,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.85,,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.9,,recalled
0.8,0.9,0.8,,imagined
0.9,0.8,0.85,3UOUJI6MTE03VKDW4W2GZCA8FQBUXQ,retold
0.9,0.8,0.9,3UOUJI6MTE03VKDW4W2GZCA8FQBUXQ,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.8,3UOUJI6MTE03VKDW4W2GZCA8FQWUXB,retold
0.8,0.7,0.7,3UOUJI6MTE03VKDW4W2GZCA8FQWUXB,recalled
0.6,0.5,0.4,,imagined
0.8,0.7,0.8,,recalled
0.5,0.4,0.5,,imagined
0.8,0.7,0.7,3URFVVM1664S0FDB5EQ1WXQJESFZUT,retold
0.8,0.7,0.6,3URFVVM1664S0FDB5EQ1WXQJESFZUT,recalled
0.5,0.4,0.5,,imagined
0.7,0.6,0.5,3URFVVM1664S0FDB5EQ1WXQJMP1ZUH,retold
0.7,0.6,0.5,3URFVVM1664S0FDB5EQ1WXQJMP1ZUH,recalled
0.5,0.4,0.5,,imagined
0.8,0.7,0.6,,recalled
0.7,0.6,0.5,,imagined
0.7,0.6,0.5,,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,,recalled
0.6,0.5,0.5,,imagined
0.9,0.8,0.9,,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.85,,recalled
0.9,0.8,0.9,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.6,,imagined
0.8,0.9,0.8,3UXUOQ9OKFJP1WT7GEHR5CLQ5SD7A0,retold
0.8,0.7,0.8,3UXUOQ9OKFJP1WT7GEHR5CLQ5SD7A0,recalled
0.6,0.7,0.5,,imagined
0.8,0.7,0.6,,imagined
0.7,0.6,0.7,3UXUOQ9OKFJP1WT7GEHR5CLQ5SJ7A6,retold
0.7,0.6,0.5,3UXUOQ9OKFJP1WT7GEHR5CLQ5SJ7A6,recalled
0.6,0.5,0.5,,imagined
0.7,0.6,0.5,,recalled
0.7,0.6,0.5,,imagined
0.9,0.8,0.9,,recalled
0.7,0.6,0.5,,imagined
0.7,0.6,0.5,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,3V0Z7YWSIZM27JZZLXRS58IVGOEV20,retold
0.8,0.7,0.6,3V0Z7YWSIZM27JZZLXRS58IVGOEV20,recalled
0.8,0.7,0.6,,imagined
0.7,0.6,0.5,3V26SBZTBE09ME7LB1P9DP5YMFLZZP,retold
0.8,0.7,0.6,3V26SBZTBE09ME7LB1P9DP5YMFLZZP,recalled
0.6,0.7,0.5,,imagined
0.8,0.7,0.6,3V5Q80FXIYDIVAXG1NLMMDQCHZD23K,retold
0.8,0.9,0.8,3V5Q80FXIYDIVAXG1NLMMDQCHZD23K,recalled
0.8,0.7,0.9,,imagined
0.8,0.7,0.6,3V5Q80FXIYDIVAXG1NLMMDQCNF0239,retold
0.7,0.6,0.5,3V5Q80FXIYDIVAXG1NLMMDQCNF0239,recalled
0.8,0.9,0.8,,imagined
0.8,0.7,0.6,,imagined
0.9,0.8,0.85,,recalled
0.9,0.8,0.85,,imagined
0.8,0.7,0.75,,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.9,3V5Q80FXIYDIVAXG1NLMMDQCP4C322,retold
0.9,0.8,0.85,3V5Q80FXIYDIVAXG1NLMMDQCP4C322,recalled
0.7,0.6,0.7,,imagined
0.7,0.6,0.5,,recalled
0.9,0.8,0.85,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,,recalled
0.7,0.6,0.7,,imagined
0.7,0.6,0.5,3VA45EW49O90SE861H505XEIHZTO19,retold
0.6,0.7,0.5,3VA45EW49O90SE861H505XEIHZTO19,recalled
0.8,0.7,0.6,,imagined
0.7,0.6,0.5,,recalled
0.7,0.8,0.6,,imagined
0.7,0.6,0.5,,recalled
0.9,0.8,0.85,,imagined
0.6,0.5,0.5,,imagined
0.8,0.9,0.8,3VBEN272MLLCULQ2QH7CWPSPGD7SG2,retold
0.8,0.9,0.8,3VBEN272MLLCULQ2QH7CWPSPGD7SG2,recalled
0.4,0.5,0.4,,imagined
0.7,0.6,0.5,,recalled
0.8,0.7,0.6,,imagined
0.6,0.5,0.4,3VBEN272MLLCULQ2QH7CWPSPPEKGSE,retold
0.7,0.6,0.5,3VBEN272MLLCULQ2QH7CWPSPPEKGSE,recalled
0.8,0.7,0.6,,imagined
0.8,0.9,0.7,,recalled
0.8,0.7,0.6,,imagined
0.7,0.6,0.5,3VBEN272MLLCULQ2QH7CWPSPQ13SGK,retold
0.8,0.7,0.6,3VBEN272MLLCULQ2QH7CWPSPQ13SGK,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.7,3VE8AYVF8NJOX1FY1ZVPXDSC4YT8F1,retold
0.9,0.8,0.9,3VE8AYVF8NJOX1FY1ZVPXDSC4YT8F1,recalled
0.9,0.8,0.9,,imagined
0.7,0.8,0.6,3VE8AYVF8NJOX1FY1ZVPXDSC6PP8FH,retold
0.7,0.8,0.6,3VE8AYVF8NJOX1FY1ZVPXDSC6PP8FH,recalled
0.8,0.7,0.6,,imagined
0.7,0.6,0.5,,recalled
0.7,0.6,0.5,,imagined
0.9,0.8,0.85,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,3VELCLL3GL56M1VD2EMAI3540O51FU,retold
0.9,0.8,0.9,3VELCLL3GL56M1VD2EMAI3540O51FU,recalled
0.8,0.9,0.8,,imagined
0.8,0.7,0.7,3VELCLL3GL56M1VD2EMAI3540O91FY,retold
0.8,0.7,0.8,3VELCLL3GL56M1VD2EMAI3540O91FY,recalled
0.8,0.7,0.6,,imagined
0.7,0.6,0.7,,recalled
0.5,0.4,0.5,,imagined
0.8,0.7,0.6,,recalled
0.7,0.8,0.6,,imagined
0.6,0.5,0.7,,recalled
0.9,0.8,0.85,,imagined
0.8,0.9,0.8,,recalled
0.8,0.7,0.6,,imagined
0.7,0.6,0.5,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,3VELCLL3GL56M1VD2EMAI354PCA1F0,retold
0.9,0.8,0.8,3VELCLL3GL56M1VD2EMAI354PCA1F0,recalled
0.8,0.7,0.6,,imagined
0.8,0.9,0.7,3VELCLL3GL56M1VD2EMAI354X6A1FW,retold
0.8,0.7,0.6,3VELCLL3GL56M1VD2EMAI354X6A1FW,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,,recalled
0.9,0.8,0.9,,imagined
0.8,0.7,0.6,,recalled
0.7,0.6,0.5,,imagined
0.9,0.8,0.9,,recalled
0.8,0.9,0.7,,imagined
0.8,0.9,0.7,,recalled
0.6,0.7,0.5,,imagined
0.8,0.9,0.8,,imagined
0.7,0.6,0.5,3VFJCI1K40L0T6QPBS776FNTU1ORGT,retold
0.7,0.6,0.5,3VFJCI1K40L0T6QPBS776FNTU1ORGT,recalled
0.7,0.6,0.5,,imagined
0.8,0.9,0.8,,recalled
0.7,0.6,0.5,,imagined
0.8,0.9,0.8,,recalled
0.8,0.7,0.6,,imagined
0.8,0.9,0.8,3VHHR074H436XFKBD56HEQ11YHTL72,retold
0.8,0.9,0.7,3VHHR074H436XFKBD56HEQ11YHTL72,recalled
0.6,0.7,0.5,,imagined
0.6,0.5,0.7,,recalled
0.7,0.6,0.5,,imagined
0.8,0.9,0.85,3VJ40NV2QJ911YKF30PAB3XDAD3TOX,retold
0.8,0.7,0.6,3VJ40NV2QJ911YKF30PAB3XDAD3TOX,recalled
0.8,0.7,0.6,,imagined
0.7,0.6,0.5,3VJ40NV2QJ911YKF30PAB3XDAV7OTW,retold
0.8,0.7,0.6,3VJ40NV2QJ911YKF30PAB3XDAV7OTW,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.9,3VJ40NV2QJ911YKF30PAB3XDIJGOTP,retold
0.9,0.8,0.9,3VJ40NV2QJ911YKF30PAB3XDIJGOTP,recalled
0.8,0.7,0.6,,imagined
0.7,0.6,0.5,3VJ40NV2QJ911YKF30PAB3XDK8PTOJ,retold
0.4,0.5,0.3,3VJ40NV2QJ911YKF30PAB3XDK8PTOJ,recalled
0.7,0.6,0.5,,imagined
0.8,0.9,0.8,,recalled
0.7,0.6,0.5,,imagined
0.7,0.6,0.5,,recalled
0.8,0.9,0.85,,imagined
0.7,0.6,0.5,3VNL7UK1XG57VL7M4X6KO9OZQIZFT4,retold
0.7,0.6,0.5,3VNL7UK1XG57VL7M4X6KO9OZQIZFT4,recalled
0.7,0.6,0.5,,imagined
0.9,0.8,0.9,3VNL7UK1XG57VL7M4X6KO9OZR6TTFP,retold
0.6,0.7,0.5,3VNL7UK1XG57VL7M4X6KO9OZR6TTFP,recalled
0.7,0.8,0.6,,imagined
0.7,0.6,0.5,,imagined
0.7,0.6,0.5,,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,3VNXK88KKD4D73KY6667FVQ9CZ2V96,retold
0.8,0.7,0.8,3VNXK88KKD4D73KY6667FVQ9CZ2V96,recalled
0.8,0.7,0.8,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,,recalled
0.7,0.8,0.6,,imagined
0.8,0.9,0.8,,recalled
0.7,0.6,0.7,,imagined
0.9,0.8,0.85,,recalled
0.7,0.6,0.5,,imagined
0.7,0.6,0.5,3VP0C6EFSHI7ZXORU7248PGUUO0M6O,retold
0.5,0.4,0.6,3VP0C6EFSHI7ZXORU7248PGUUO0M6O,recalled
0.9,0.8,0.85,,imagined
0.8,0.7,0.6,,recalled
0.6,0.5,0.5,,imagined
0.8,0.9,0.8,,recalled
0.8,0.7,0.6,,imagined
0.7,0.8,0.6,3VSOLARPKCVTVUIFMW01W0YQK2093N,retold
0.8,0.9,0.7,3VSOLARPKCVTVUIFMW01W0YQK2093N,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,,recalled
0.9,0.8,0.9,,imagined
0.7,0.6,0.8,3VSOLARPKCVTVUIFMW01W0YQKYB39K,retold
0.8,0.7,0.9,3VSOLARPKCVTVUIFMW01W0YQKYB39K,recalled
0.8,0.7,0.7,,imagined
0.6,0.5,0.4,3VSOLARPKCVTVUIFMW01W0YQLZS394,retold
0.6,0.5,0.4,3VSOLARPKCVTVUIFMW01W0YQLZS394,recalled
0.8,0.7,0.9,,imagined
0.8,0.9,0.7,,recalled
0.8,0.7,0.6,,imagined
0.8,0.9,0.8,,recalled
0.8,0.7,0.8,,imagined
0.8,0.7,0.6,3VW04L3ZLUSVCO7R91D3JJ9C13SXX3,retold
0.8,0.7,0.6,3VW04L3ZLUSVCO7R91D3JJ9C13SXX3,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,3VW04L3ZLUSVCO7R91D3JJ9C7NZXXK,retold
0.8,0.7,0.7,3VW04L3ZLUSVCO7R91D3JJ9C7NZXXK,recalled
0.9,0.8,0.9,,imagined
0.8,0.9,0.8,3VW04L3ZLUSVCO7R91D3JJ9C866XXU,retold
0.8,0.7,0.6,3VW04L3ZLUSVCO7R91D3JJ9C866XXU,recalled
0.6,0.5,0.7,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.8,,imagined
0.8,0.7,0.6,3VZLGYJEYMWKHJ76AJ1OG4PNFJGXZS,retold
0.8,0.9,0.8,3VZLGYJEYMWKHJ76AJ1OG4PNFJGXZS,recalled
0.3,0.4,0.5,,imagined
0.9,0.8,0.7,,recalled
0.8,0.9,0.7,,imagined
0.8,0.7,0.6,,recalled
0.7,0.5,0.6,,imagined
0.7,0.8,0.6,,recalled
0.6,0.5,0.7,,imagined
0.8,0.9,0.8,3W2LOLRXLC15VSM81JSM47FM9Z0RKX,retold
0.8,0.7,0.6,3W2LOLRXLC15VSM81JSM47FM9Z0RKX,recalled
0.6,0.5,0.5,,imagined
0.7,0.6,0.5,3W2LOLRXLC15VSM81JSM47FM9Z7RK4,retold
0.4,0.5,0.5,3W2LOLRXLC15VSM81JSM47FM9Z7RK4,recalled
0.9,0.8,0.85,,imagined
0.7,0.6,0.5,3W2LOLRXLC15VSM81JSM47FMCJARKE,retold
0.8,0.9,0.8,3W2LOLRXLC15VSM81JSM47FMCJARKE,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.9,3W8CV64QJ3L8P2PE1HP30UZ042QH91,retold
0.8,0.9,0.8,3W8CV64QJ3L8P2PE1HP30UZ042QH91,recalled
0.8,0.7,0.9,,imagined
0.7,0.6,0.5,,recalled
0.7,0.6,0.5,3W8CV64QJ3L8P2PE1HP30UZ0EF39H6,retold
0.7,0.6,0.7,3W8CV64QJ3L8P2PE1HP30UZ0EF39H6,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.8,3W8CV64QJ3L8P2PE1HP30UZ0EF3H9E,retold
0.8,0.9,0.85,3W8CV64QJ3L8P2PE1HP30UZ0EF3H9E,recalled
0.8,0.7,0.6,3W8CV64QJ3L8P2PE1HP30UZ0EF89HB,retold
0.8,0.7,0.6,3W8CV64QJ3L8P2PE1HP30UZ0EF89HB,recalled
0.4,0.5,0.6,,imagined
0.4,0.5,0.3,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,,recalled
0.6,0.7,0.5,,imagined
0.8,0.7,0.6,3W92K5RLWV3U6GIM3GTQ3FL7XFH5VI,retold
0.8,0.7,0.6,3W92K5RLWV3U6GIM3GTQ3FL7XFH5VI,recalled
0.8,0.6,0.7,,imagined
0.7,0.6,0.5,3W92K5RLWV3U6GIM3GTQ3FL7XFJ5VK,retold
0.8,0.7,0.6,3W92K5RLWV3U6GIM3GTQ3FL7XFJ5VK,recalled
0.5,0.4,0.6,,imagined
0.6,0.5,0.7,,recalled
0.7,0.6,0.5,,imagined
0.8,0.9,0.8,3W92K5RLWV3U6GIM3GTQ3FL7YA4V5M,retold
0.9,0.8,0.85,3W92K5RLWV3U6GIM3GTQ3FL7YA4V5M,recalled
0.7,0.6,0.7,,imagined
0.8,0.7,0.6,3WAKVUDHUX29G575MJYI5DXKB8MU75,retold
0.9,0.8,0.85,3WAKVUDHUX29G575MJYI5DXKB8MU75,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.8,,recalled
0.7,0.6,0.5,,imagined
0.8,0.9,0.8,3WAKVUDHUX29G575MJYI5DXKDXHU7G,retold
0.7,0.6,0.7,3WAKVUDHUX29G575MJYI5DXKDXHU7G,recalled
0.9,0.8,0.7,,imagined
0.9,0.8,0.85,,recalled
0.6,0.5,0.7,,imagined
0.7,0.8,0.7,,recalled
0.8,0.7,0.6,,imagined
0.7,0.6,0.5,3WETL7AQWUUAU7G3J6NKKKTO0FV53Q,retold
0.8,0.7,0.6,3WETL7AQWUUAU7G3J6NKKKTO0FV53Q,recalled
0.8,0.9,0.8,,imagined
0.6,0.5,0.5,3WETL7AQWUUAU7G3J6NKKKTO9EE53G,retold
